url,source_title,disruption_type,event_date,publish_date,location_name,duration_hours,extras,confidence
https://www.cityam.com/industry-boss-slams-labour-for-lack-of-tech-sector-support/,Industry boss slams Labour for lack of tech sector support,unknown,,2026-01-05T11:15:44+00:00,,,{},0.0
https://www.eurasiareview.com/05012026-women-minors-and-the-militant-oped/,"Women, Minors, And The Militant – OpEd",unknown,,2026-01-04T23:23:43+00:00,,,{},0.0
https://northeasttoday.in/northeast/civil-society-student-bodies-call-24-hour-statewide-shutdown-over-bishnupur-bomb-attack/,"Civil Society, Student Bodies Call 24-Hour Statewide Shutdown Over Bishnupur Bomb Attack",labour_strike,,2026-01-05T11:28:20+00:00,Manipur,24.0,{},0.8
https://tribune.com.pk/story/2585500/anp-rejects-hazara-province-resolution,ANP rejects Hazara province resolution,unknown,,2026-01-04T22:44:33+00:00,,,{},0.0
https://www.livemint.com/economy/venezuela-bombing-cuts-crude-output-as-us-oil-blockade-fills-storage-halts-exports-maduro-capture-11767569949820.html,"Venezuela cuts crude output as US oil blockade fills storage, halts exports: Report",trade_embargo,,2026-01-05T00:04:44+00:00,Venezuela,,{},0.9
https://www.livemint.com/news/us-news/maduros-dance-may-have-led-trump-to-capture-him-after-us-warnings-were-brushed-off-report-11767607535786.html,Maduro's dance may have led Trump to capture him after US warnings were brushed off: Report,unknown,,2026-01-05T10:17:49+00:00,,,{},0.0
https://allafrica.com/stories/202601050478.html,"Nigeria: Gov. Buni Mourns Boat Accident Victims, Orders Immediate Support for Families",unknown,,2026-01-05T22:57:29+00:00,,,{},0.0
https://punchng.com/france-backs-greenland-after-fresh-trump-threats/,France backs Denmark over Trump's Greenland takeover threats,unknown,,2026-01-05T06:34:19+00:00,,,{},0.0
http://www.china.org.cn/2026-01/05/content_118261816.shtml,"Latin Americans, Spanish supporters rally at US Embassy in Madrid over Venezuela",unknown,,2026-01-05T00:00:00+00:00,,,{},0.0
https://www.abc.net.au/news/2026-01-05/denmark-rejects-us-trump-threats-greenland/106199700,,unknown,,2026-01-05T05:38:48+00:00,,,{},0.0
https://www.irishtimes.com/world/americas/2026/01/05/us-has-no-right-to-take-over-greenland-danish-pm-says-after-latest-trump-threats/,"US ‘has no right’ to take over Greenland, Danish PM says after latest Trump threats",unknown,,2026-01-05T08:13:18.605000+00:00,,,{},0.0
https://drgnews.com/2026/01/05/usda-projects-37-billion-ag-trade-deficit-next-year/,USDA Projects $37 Billion Ag Trade Deficit Next Year,unknown,,2026-01-05T13:23:48+00:00,,,{},0.0
https://www.taipeitimes.com/News/world/archives/2026/01/06/2003850139,Two killed in Russian attacks against Ukraine,unknown,,2026-01-05T16:00:00+00:00,,,{},0.0
https://www.el-balad.com/6812875,Syrian Delegation Engages with Israelis in Paris Amid Sovereignty Concerns,unknown,,2026-01-05T17:21:05+00:00,,,{},0.0
http://www.batonrougepost.com/news/278790860/danish-pm-says-us-has-no-right-to-annex-greenland-urges-end-to-threats,"Danish PM says U.S. has no right to annex Greenland, urges end to threats",unknown,,,,,{},0.0
https://www.ncr-iran.org/en/news/iran-protests/iran-uprising-day-8-bazaar-strikes-join-street-battles-as-regime-violence-escalates/,Iran Uprising Day 8: Bazaar Strikes Join Street Battles as Regime Violence Escalates,labour_strike,2026-01-04,2026-01-04T20:53:53+00:00,"Tehran Grand Bazaar (Tehran, Iran)",,{},0.9
https://www.naturalnews.com/2026-01-05-russia-condemns-us-capture-venezuela-president-maduro.html,Russia condemns U.S. capture of Venezuela’s Maduro as “armed aggression” – NaturalNews.com,unknown,,2026-01-05T04:50:23+00:00,,,{},0.0
https://en.apa.az/america/trump-is-counting-on-an-agreement-with-russia-on-ukraine-in-the-near-future-488077,Trump is counting on an agreement with Russia on Ukraine in the near future,unknown,,,,,{},0.0
https://www.trend.az/azerbaijan/politics/4138271.html,Azerbaijan-U.S. dialogue: peace agenda and strategic cooperation,unknown,,2026-01-05T13:00:00+00:00,,,{},0.0
https://www.forbes.com/sites/maryroeloffs/2026/01/05/denmark-says-trumps-greenland-threats-put-global-peace-at-risk/,,unknown,,,,,{},0.0
https://www.legallyindia.com/convos/topic/441813-Pay-in-law-firms-in-Pune,Pay in law firms in Pune,unknown,,,,,{},0.0
http://www.china.org.cn/2026-01/05/content_118261780.shtml,Trump threatens Venezuela's acting president over refusal to cooperate with US,unknown,,2026-01-05T00:00:00+00:00,,,{},0.0
http://www.batonrougepost.com/news/278790900/norwegian-fm-backs-denmark-sovereignty-after-trump-re-interest-in-greenland,Norwegian FM backs Denmark's sovereignty after Trump renews interest in Greenland,unknown,,,,,{},0.0
https://www.businesstoday.in/world/us/story/absolutely-makes-no-sense-denmark-says-us-has-no-right-to-annex-greenland-after-trumps-threat-509345-2026-01-05,‘Absolutely makes no sense’: Denmark says US has no right to annex Greenland after Trump’s threat,unknown,,2026-01-05T02:54:55+00:00,,,{},0.0
https://www.click2houston.com/news/local/2026/01/05/local-reaction-divided-after-us-captures-venezuelan-president/,Local reaction divided after US captures Venezuelan President,unknown,,2026-01-05T03:43:49.930000+00:00,,,{},0.0
https://www.juneesoutherncross.com.au/story/9145827/zelenskiy-replaces-security-service-head-before-talks/,Ukraine allies aim to solidify ceasefire security pacts,unknown,,2026-01-06T02:24:46+00:00,,,{},0.0
https://www.newstatesman.com/world/americas/north-america/us/2026/01/maduro-wont-satisfy-trumps-hungry-ego,Maduro won’t satisfy Trump’s hungry ego,unknown,,2026-01-05T18:26:52+00:00,,,{},0.0
https://www.cnbcafrica.com/media/6262994952001/-sa-gig-workers-among-hardest-hit-by-pandemic-research-finds-,"SA gig workers among hardest hit by pandemic, research finds",unknown,,2021-07-09T10:59:42.584000+00:00,,,{},0.0
https://oilprice.com/Latest-Energy-News/World-News/Denmark-Says-Trumps-Greenland-Threat-Looks-Real-After-Venezuela-Move.html,Denmark Says Trump’s Greenland Threat Looks Real After Venezuela Move,unknown,,2026-01-05T19:30:00+00:00,,,{},0.0
https://www.thedailybeast.com/peace-president-trump-threatens-attack-on-another-country/,‘Peace President’ Trump Threatens Attack on Another Country,unknown,,2026-01-05T00:56:00+00:00,,,{},0.0
https://www.bssnews.net/business/348025,Irish PM calls for 'open trade' in talks with China's Xi,unknown,,,,,{},0.0
https://www.oedigital.com/news/534007-trump-us-oil-majors-to-spend-billions-in-venezuela-to-restore-output,Trump: US Oil Majors to Spend Billions in Venezuela to Restore Output,trade_embargo,,2026-01-05T10:18:37+00:00,Venezuela,,{},0.9
https://www.independent.ie/weather/counties-facing-snow-and-ice-alerts-revealed-as-motorists-warned-of-treacherous-driving-conditions/a583605337.html,"Freezing temperatures: Number of schools to stay closed, as forecasters issue new weather warnings for next 24 hours",unknown,,2026-01-05T09:20:00+00:00,,,{},0.0
https://www.wral.com/news/ap/be922-iran-has-been-shaken-by-a-series-of-protests-over-the-past-50-years-heres-a-look-at-them/,Iran has been shaken by a series of protests over the past 50 years. Here's a look at them,trade_embargo,,2026-01-05T09:03:10.242000+00:00,Iran,,{},0.7
https://ianslive.in/business-leaders-of-pakistan-afghanistan-hold-talks-on-reopening-torkham-border-crossing--20260105143014,"Business leaders of Pakistan, Afghanistan hold talks on reopening Torkham border crossing",trade_embargo,2025-10-12,2026-01-05T10:02:22.971587+00:00,Torkham border crossing (between Pakistan and Afghanistan),,{},0.8
https://www.tribuneindia.com/news/amritsar/gunshots-fired-at-jewellery-shop-in-jandiala/,Gunshots fired at jewellery shop in Jandiala,unknown,,2026-01-05T23:07:47+00:00,,,{},0.0
https://www.philstar.com/headlines/2026/01/05/2498921/when-rules-dont-apply-what-us-action-venezuela-means-philippines,When rules don't apply: What US action on Venezuela means for Philippines,unknown,,2026-01-05T06:09:00+00:00,,,{},0.0
https://english.elpais.com/usa/2026-01-05/trumps-deportation-drive-is-straining-the-us-public-coffers-and-labor-market.html,Trump’s deportation drive is straining the US public coffers and labor market,unknown,,2026-01-05T14:14:11+00:00,,,{},0.0
https://www.el-balad.com/6813214,Snowstorm Wreaks Havoc in France: Travel Disruptions and School Closures,unknown,,2026-01-06T00:33:08+00:00,,,{},0.0
https://www.channelafrica.co.za/channelafrica/news/funding-crisis-pushes-yemens-humanitarian-response-to-the-brink/,Funding crisis pushes Yemen’s humanitarian response to the brink – Channel Africa,flood,,,"Marib, Yemen",,{},0.9
https://www.dhakatribune.com/bangladesh/nation/400360/hindu-community-protests-over-cremation,,unknown,,,,,{},0.0
https://lobotero.com/2026/01/05/things-do-not-always-go-as-planned/,Things Do Not Always Go As Planned,unknown,,2026-01-05T17:56:02+00:00,,,{},0.0
https://english.news.cn/asiapacific/20260105/4c53b5f4445944b0adac0accb404bddf/c.html,Cambodia re-proposes to Thailand to convene meeting on border demarcation,unknown,,2026-01-05T00:00:00+00:00,,,{},0.0
https://english.newsfirst.lk/2026/01/05/navy-seizes-two-indian-fishing-boats-poaching-in-northern-waters,Navy Seizes Two Indian Fishing Boats Poaching in Northern Waters,unknown,,2026-01-05T00:00:00+00:00,,,{},0.0
https://www.daijiworld.com/news/newsDisplay?newsID=1302813,"India, UAE deepen army-to-army ties during COAS visit to Abu Dhabi",unknown,,,,,{},0.0
https://www.mondaq.com:443/unitedstates/employee-rights-labour-relations/1726818/new-yorks-trapped-at-work-act-takes-effect-and-prohibits-certain-stay-or-pay-agreements,"New York's ""Trapped At Work Act"" Takes Effect And Prohibits Certain ""Stay Or Pay"" Agreements",unknown,,,,,{},0.0
https://www.independent.co.uk/asia/east-asia/north-korea-kim-jong-un-ballistic-missiles-us-venezuela-b2894394.html,Kim Jong Un cites US threat in wake of Venezuela attack after North Korea tests hypersonic missiles,unknown,,2026-01-05T05:44:30+00:00,,,{},0.0
https://www.theguardian.com/world/2026/jan/05/venezuela-delcy-rodriguez-trump,Delcy Rodríguez strikes conciliatory tone with US after Trump warning,unknown,,2026-01-05T16:19:15+00:00,,,{},0.0
https://macaudailytimes.com.mo/south-korean-president-visits-china-following-beijings-rising-tensions-with-japan-over-taiwan.html,South Korean president visits China following Beijing’s rising tensions with Japan over Taiwan,trade_embargo,,2026-01-05T00:14:18+00:00,China,,{'sanction_count': 20},0.8
https://www.aa.com.tr/en/middle-east/egypt-s-president-meets-saudi-foreign-minister-amid-yemen-escalation/3790364,Egypt’s president meets Saudi foreign minister amid Yemen escalation,unknown,,,,,{},0.0
https://sofrep.com/news/sofrep-daily-2026-jan-4-pm/,"Evening Brief: Maduro Gone, ISIS Hit, Wagner and Nigerian Bandits Active",unknown,,2026-01-04T22:00:31+00:00,,,{},0.0
https://indianexpress.com/shorts/world/chinas-criticises-capture-venezuelas-president-maduro-world-judge-10455777/,‘No country should act as ‘world’s judge’: China’s after US captures Venezuela’s Maduro,unknown,,2026-01-05T05:03:59+00:00,,,{},0.0
https://english.elpais.com/opinion/2026-01-05/a-berlin-wall-for-the-latin-american-left.html,A Berlin Wall for the Latin American left?,unknown,,2026-01-05T13:10:00+00:00,,,{},0.0
https://trak.in/stories/gig-workers-earning-rs-23000-per-month-on-average-zomato-founder/,"Gig Workers Earning Rs 23,000 Per Month On Average",unknown,,2026-01-05T01:49:24+00:00,,,{},0.0
https://punchng.com/yobe-boat-accident-death-toll-rises-to-29/,Yobe Boat Accident Death Toll Rises to 29,unknown,,2026-01-05T11:13:16+00:00,,,{},0.0
https://tass.com/politics/2068795,"Russia bans entry to 28 Canadian supporters of neo-Nazism, MFA announces",unknown,,2026-01-05T20:08:46+00:00,,,{},0.0
https://english.news.cn/20260106/a85f22e3dac04fc286aa7aef462bdb5c/c.html,"Sri Lanka says ""deeply concerned"" about Venezuela situation",unknown,,2026-01-06T00:00:00+00:00,,,{},0.0
https://naija247news.com/nigerians-below-200-million-and-dying-the-hidden-tragedy-of-violence-and-misrule/,“Nigerians Below 200 Million and Dying: The Hidden Tragedy of Violence and Misrule”,unknown,,2026-01-05T01:11:06+00:00,,,{},0.0
https://www.express.co.uk/news/world/2153906/full-list-countries-trump-take-over,Full list of countries Trump could take over next,unknown,,2026-01-05T22:15:00+00:00,,,{},0.0
https://www.irishtimes.com/world/2026/01/05/the-us-attack-on-venezuela-threatens-chinese-interests-in-more-ways-than-one/,The US attack on Venezuela threatens Chinese interests in more ways than one,unknown,,2026-01-05T06:35:23.408000+00:00,,,{},0.0
https://dominicanrepublicpost.com/what-does-the-us-attack-on-venezuela-mean-for-russia-and-china/,,unknown,,,,,{},0.0
https://www.independent.co.uk/news/uk/home-news/uk-weather-blizzard-snow-ice-met-office-warning-b2894476.html,Storm Goretti map: Where Britain will be hit by heavy snow with yellow and amber warnings in place,cyclone_hurricane,,2026-01-09T22:21:29+00:00,United Kingdom,,{'wind_speed': '99 mph'},0.8
https://www.newkerala.com/news/a/ned-greenland-from-national-security-standpoint-says-trump-672.htm,"Trump Says US Needs Greenland for Security, Denmark Pushes Back",unknown,,2026-01-05T08:46:28+00:00,,,{},0.0
https://www.independent.co.uk/news/world/trump-venezuela-next-attack-colombia-greenland-cuba-b2894558.html,"Who could Trump invade next? Fears over president’s plans for Greenland, Cuba and Colombia",trade_embargo,,2026-01-06T07:42:47+00:00,Colombia,,{},0.7
https://www.nbcnews.com/world/asia/china-maduro-capture-venezuela-taiwan-global-power-rcna252283,"China condemns Maduro capture, but some see it as a chance to assert its global position",trade_embargo,,2026-01-05T16:00:42+00:00,Venezuela,,{},0.7
https://www.newindianexpress.com/nation/2026/Jan/05/we-know-the-pain-family-members-of-activists-granted-bail-in-delhi-riots-case-voice-hope-for-umar-sharjeel,"'We know the pain': Family members of activists granted bail in Delhi riots case voice hope for Umar, Sharjeel",unknown,,2026-01-05T19:18:44.748000+00:00,,,{},0.0
https://www.arabianbusiness.com/politics-economics/trump-says-a-second-military-strike-on-venezuelan-possible-if-leaders-dont-cooperate,,unknown,,,,,{},0.0
https://dailyastorian.com/2026/01/05/water-under-the-bridge-for-jan-6-2026/,"Water under the bridge for Jan. 6, 2026",landslide,,2026-01-05T21:37:02+00:00,"Uppertown slope (just south of 32nd Street and Marine Drive), Astoria, Oregon",,{'slope_stability': 'stabilized'},0.8
https://lovinmalta.com/news/news-international/moviment-graffitti-calls-on-malta-and-the-eu-to-condemn-us-strikes-on-venezuela/,Moviment Graffitti Calls On Malta And The EU To Condemn US Strikes On Venezuela,unknown,,2026-01-05T09:31:02+00:00,,,{},0.0
https://aninews.in/news/national/politics/is-indias-foreign-policy-now-being-dictated-by-us-congress-after-trumps-tariff-threat-over-russian-oil20260105151035/,,tariffs,2026-01-05,2026-01-05T09:40:35.097899+00:00,India,,{},0.8
https://www.middleeasteye.net/news/uk-government-tells-councils-they-could-be-sued-over-bds-boycotts,UK: Labour minister tells local councils they could be sued for boycotting Israel,trade_embargo,,,United Kingdom,,{},0.8
https://www.businesstimes.com.sg/companies-markets/venezuelas-regime-toppling-unlikely-trigger-rush-singapore-equities-analysts,Singapore market shrugs off Maduro ouster as world awaits resolution of Venezuelan crisis,trade_embargo,,,Venezuela,,{},0.7
https://www.thedailybeast.com/denmark-prime-minister-mette-frederiksen-unloads-on-donald-trump-after-fresh-greenland-takeover-taunts/,Ally Unloads on Trump After Fresh Takeover Taunts,unknown,,2026-01-04T18:59:00+00:00,,,{},0.0
https://www.nbcnews.com/politics/white-house/venezuela-trump-maduro-rcna252177,Trump says U.S. is 'in charge' of Venezuela and warns interim leader to cooperate,unknown,,2026-01-05T11:31:28.162000+00:00,,,{},0.0
https://www.winnipegfreepress.com/world/2026/01/04/us-capture-of-maduro-divides-a-changed-region-thrilling-trumps-allies-and-threatening-his-foes,,trade_embargo,2026-01-04,2026-01-05T05:32:34+00:00,Venezuela,,{},0.8
https://focustaiwan.tw:443/society/202601050019,Strong continental cold air mass to send mercury plunging in Taiwan,unknown,,2026-01-05T11:53:00+00:00,,,{},0.0
https://www.nbcdfw.com/news/national-international/trump-maduro-greenland-cuba-next/3963914/,"After Maduro, who's next? Trump's comments spur anxieties about Greenland, Cuba",unknown,,2026-01-04T23:35:05+00:00,,,{},0.0
https://www.winnipegfreepress.com/canada/2026/01/05/carney-to-be-in-paris-on-monday-for-a-meeting-with-ukraines-allies,Carney arrives in Paris for talks with Ukraine’s allies about security guarantees,unknown,,2026-01-06T19:25:34+00:00,,,{},0.0
https://www.mangalorean.com/bluru-bjp-protests-cong-govt-move-to-rehabilitate-encroachers-says-land-belongs-to-kannadigas/,"B’luru: BJP protests Cong govt move to rehabilitate encroachers, says land belongs to Kannadigas",unknown,,2026-01-05T11:36:34+00:00,,,{},0.0
https://www.dailypress.net/opinion/editorial/2026/01/trumps-mass-firing-of-diplomats-dangerous/,Trump’s mass firing of diplomats dangerous,unknown,,2026-01-05T00:00:00+00:00,,,{},0.0
https://www.livemint.com/news/world/trump-gave-diplomacy-a-chance-tried-to-de-escalate-us-tells-unsc-after-russia-china-demand-nicolas-maduros-release-11767630013842.html,"'Trump gave diplomacy a chance, tried to de-escalate': US tells UNSC after Russia, China demand Nicolas Maduro's release",unknown,,2026-01-05T16:28:20+00:00,,,{},0.0
https://rollcall.com/2026/01/05/jan-6-select-committee-still-fight-of-our-lives/,,unknown,,,,,{},0.0
https://www.webpronews.com/trumps-2025-deal-allows-nvidia-amd-ai-chip-sales-to-china-amid-criticism/,"Trump's 2025 Deal Allows Nvidia, AMD AI Chip Sales to China Amid Criticism",trade_embargo,,2026-01-05T20:40:14+00:00,United States and China,,{},0.8
https://www.dailystar.co.uk/news/latest-news/jet-spotted-near-mexico-coast-36501661,US jet spotted near Mexico coast after Donald Trump makes Venezuela-style military threat,unknown,,2026-01-05T17:31:23+00:00,,,{},0.0
https://dailypost.ng/2026/01/05/us-action-in-venezuela-broke-international-law-uk-mp-thornberry/,"US action in Venezuela broke international law – UK MP, Thornberry",unknown,,2026-01-05T12:09:15+00:00,,,{},0.0
https://www.defensenews.com/global/asia-pacific/2016/08/31/japan-eyes-record-defense-budget-to-develop-anti-ship-missiles/,Japan Eyes Record Defense Budget to Develop Anti-Ship Missiles,unknown,,2016-08-31T20:00:02+00:00,,,{},0.0
https://thefrontierpost.com/denmark-tells-trump-to-stop-threatening-to-seize-greenland/,Denmark tells Trump to stop threatening to seize Greenland,unknown,,2026-01-05T03:56:23+00:00,,,{},0.0
https://www.dailystar.co.uk/news/latest-news/donald-trump-threatens-three-more-36495371,Donald Trump threatens three more countries with Venezuela-style action in worrying vow,unknown,,2026-01-04T22:34:51+00:00,,,{},0.0
https://foxwilmington.com/uk-confirms-joint-airstrike-targeting-suspected-isis-weapons-facility-in-syria/,,unknown,,,,,{},0.0
https://redpepper.co.ug/panic-nrm-sg-admits-mobilisation-cracks-ahead-of-jan-15-polls/145698/,PANIC! NRM SG Admits Mobilisation Cracks Ahead of Jan 15 Polls,unknown,,2026-01-05T17:38:48+00:00,,,{},0.0
https://www.hellenicshippingnews.com/pakistan-armys-logistics-firm-to-run-national-shipping-corporation-confirm-officials/,"Pakistan Army’s logistics firm to run national shipping corporation, confirm officials",unknown,,,,,{},0.0
https://www.ibtimes.co.uk/venezuela-presidents-supporters-here-are-countries-throwing-their-support-behind-embattled-1768247,,unknown,,2026-01-05T09:22:49+00:00,,,{},0.0
https://www.frontpagemag.com/in-norway-the-media-are-condemning-the-u-s-action-in-venezuela/,"In Norway, the Media are Condemning the U.S. Action in Venezuela",unknown,,2026-01-05T00:14:04+00:00,,,{},0.0
https://www.khaama.com/ttp-attacks-surge-across-pakistan-security-threat-intensifies/,,unknown,,,,,{},0.0
https://www.hellenicshippingnews.com/venezuela-a-maritime-domain-growing-more-opaque/,Venezuela: A Maritime Domain Growing More Opaque,trade_embargo,2025-04-01,,Venezuela EEZ,,{},0.8
https://www.pressenza.com/2026/01/how-lavrovs-philosophy-of-ubuntu-reflects-on-the-level-of-africas-media-presence-in-russia/,How Lavrov’s Philosophy of “Ubuntu” Reflects on the Level of Africa’s Media Presence in Russia,unknown,,2026-01-04T22:46:26+00:00,,,{},0.0
https://www.philstar.com/headlines/2026/01/05/2498911/reporters-asked-give-phones-budget-coverage,Reporters asked to give up phones for budget coverage,unknown,,2026-01-05T02:28:00+00:00,,,{},0.0
https://en.vietnamplus.vn/hcm-city-works-to-turn-cai-mep-thi-vai-into-asias-major-transshipment-port-post335380.vnp,HCM City works to turn Cai Mep-Thi Vai into Asia’s major transshipment port,unknown,,2026-01-05T18:28:41+00:00,,,{},0.0
https://www.cnn.com/2026/01/04/americas/cuba-uncertain-future-after-venezuela-strike,Cuba is left reeling in the aftermath of the Venezuela strike,trade_embargo,,2026-01-05T02:27:09.813000+00:00,Cuba,,{},0.7
https://www.wral.com/news/ap/0cd54-pakistan-and-china-call-for-visible-and-verifiable-steps-against-afghan-based-terror-groups/,Pakistan and China call for 'visible and verifiable' steps against Afghan-based terror groups,unknown,,2026-01-05T09:08:08.781000+00:00,,,{},0.0
https://www.belfasttelegraph.co.uk/news/northern-ireland/emergency-services-at-the-scene-of-ongoing-water-rescue-operation/a396548832.html,Emergency services at the scene of water rescue operation,unknown,,2026-01-04T22:46:02+00:00,,,{},0.0
https://www.independent.co.uk/news/uk/politics/yvette-cooper-uk-us-venezuela-b2894909.html,Cooper refuses to condemn US action in Venezuela,unknown,,2026-01-05T19:44:15+00:00,,,{},0.0
https://www.cbc.ca/news/world/mette-frederiksen-trump-greenland-9.7033227,"Danish, Greenlandic leaders urge Trump to end threats to take over Greenland",unknown,,2026-01-04T23:40:50.923000+00:00,,,{},0.0
https://www.theweathernetwork.com/en/news/nature/outdoors/officials-scrap-failed-plan-to-reduce-trash-on-mount-everest,Officials scrap failed plan to reduce trash on Mount Everest,unknown,,2026-01-05T18:21:15.655000+00:00,,,{},0.0
https://www.recorder.ca:443/news/kingston-cupe-health-care-workers-protest-return-to-office-mandate,,unknown,,2026-01-05T19:24:03+00:00,,,{},0.0
https://www.dailyexcelsior.com/sc-rejects-bail-pleas-of-activists-umar-khalid-sharjeel-imam-in-delhi-riots-case/,"Delhi Riots Case: SC Refuses Bail To Umar Khalid And Sharjeel Imam, Gives It To Five Others",unknown,,2026-01-05T05:56:10+00:00,,,{},0.0
https://www.graphic.com.gh/international/international-news/we-cannot-accept-countries-acting-as-world-judge-china-on-us-venezuela-operation.html,China will not accept countries acting as ‘world judge’ – China’s Foreign Minister Wang Yi on Venezualan operation,unknown,,2026-01-05T15:10:19+00:00,,,{},0.0
https://www.jamaicaobserver.com/2026/01/05/system-fails-vulnerable/,When the system fails the vulnerable,cyclone_hurricane,,2026-01-05T05:02:00+00:00,Jamaica,,{},0.8
https://www.marketscreener.com/news/what-the-us-strike-on-venezuela-means-for-oil-ce7e59ded88af525,,unknown,,2026-01-05T09:46:59+00:00,,,{},0.0
https://sputnikglobe.com/20260105/china-backs-request-for-urgent-un-security-council-meeting-on-venezuela-1123421919.html,,unknown,,,,,{},0.0
https://www.kalw.org/npr-news/2026-01-04/denmarks-prime-minister-says-stop-the-threats-of-u-s-annexing-greenland,Denmark's prime minister says 'stop the threats' of U.S. annexing Greenland,unknown,,2026-01-04T21:49:09+00:00,,,{},0.0
https://www.naturalnews.com/2026-01-05-russia-slams-strikes-venezuela-sovereignty.html,Russia slams U.S. strikes in Venezuela as violation of sovereignty and calls for UN meeting – NaturalNews.com,unknown,,2026-01-05T11:17:11+00:00,,,{},0.0
https://www.thestar.com.my/news/world/2026/01/05/turkey-to-stress-039strategic-priority039-of-black-sea-security-at-ukraine-meeting-in-paris,Turkey to stress 'strategic priority' of Black Sea security at Ukraine meeting in Paris,unknown,,2026-01-05T19:17:00+00:00,,,{},0.0
https://allafrica.com/stories/202601050431.html,Zimbabwe: MSD Warns of More Heavy Rains As Thunderstorms Sweep Across Zim,flood,2026-01-05,2026-01-05T18:02:59+00:00,"Harare and Mashonaland provinces, Zimbabwe",24.0,{'rainfall_intensity': 'Harare Southerton 100 mm; Murehwa 95 mm; Harare Mufakose 92 mm; Chinhoyi 74 mm; Henderson 66 mm (recorded within a 24-hour period)'},0.85
https://www.news18.com/explainers/the-silent-side-effect-of-hybrid-work-why-many-professionals-struggle-to-socialise-shil-ws-l-9810396.html,The Silent Side Effect Of Hybrid Work: Why Many Professionals Struggle To Socialise,unknown,,2026-01-08T03:36:08+00:00,,,{},0.0
https://www.newsghana.com.gh/npp-questions-mahamas-galamsey-strategy-as-enforcement-challenges-persist/,NPP Questions Mahama’s Galamsey Strategy as Enforcement Challenges Persist,mine_accident,,2026-01-05T12:49:54+00:00,"AngloGold Ashanti mining site, Obuasi, Ghana",,{'fatalities': 7},0.75
https://www.furnituretoday.com/tariffs/president-trump-defends-tariffs-as-high-court-ruling-nears/,,unknown,,,,,{},0.0
https://aninews.in/news/world/asia/bnm-protests-in-london-over-enforced-disappearances-of-baloch-women-by-pakistan-army20260106185041/,,unknown,,2026-01-06T13:20:41.938760+00:00,,,{},0.0
https://www.sun-sentinel.com/2026/01/06/target-tariffs-on-the-worlds-worst-polluters-opinion/,,unknown,,,,,{},0.0
https://www.el-balad.com/6812869,Maduro Faces New York Court as U.S. Details Venezuela Plans,unknown,,2026-01-05T17:19:06+00:00,,,{},0.0
https://www.ibtimes.co.in/us-receive-over-600-billion-tariffs-says-trump-895454,"US to receive over $600 billion in tariffs, says Trump",tariffs,,2026-01-06T07:31:47+00:00,United States (tariffs on India),,"{'tariff_rate': 50, 'affected_trade_value': 600000000000}",0.9
https://www.dnaindia.com/world/report-donald-trump-claims-us-will-soon-receive-usd-600-billion-in-tariffs-criticises-media-outlets-says-america-far-stronger-3196100,,unknown,,,,,{},0.0
https://www.hellenicshippingnews.com/trump-warns-of-higher-tariffs-on-india-over-russian-oil-purchases/,,tariffs,,,India,,{},0.7
https://www.deccanchronicle.com/trump-says-tariff-revenue-nears-600-billion-us-stronger-than-ever,"Trump Says Tariff Revenue Nears $600 Billion, US Stronger Than Ever",tariffs,,2026-01-06T01:29:09+00:00,United States (affecting Indian exports),,{'tariff_rate': 50},0.85
https://www.rediff.com/news/report/protesters-in-bangladesh-demand-ban-on-indians/20260106.htm,Protesters in Bangladesh demand 'ban on Indians',unknown,,2026-01-06T10:07:13+00:00,,,{},0.0
http://www.china.org.cn/2026-01/05/content_118261779.shtml,"Danish PM says US has no right to annex Greenland, urges end to threats",unknown,,2026-01-05T00:00:00+00:00,,,{},0.0
https://www.thehitavada.com/Encyc/2026/1/6/insurance-workers-stage-protest-demand-wage-revision-urgently.html,"Insurance workers stage protest, demand wage revision urgently",labour_strike,2026-01-09,2026-01-06T00:00:00+00:00,India (nationwide),24.0,{},0.9
https://www.beckershospitalreview.com/hr/workers-to-strike-at-6-kpc-health-hospitals/,,unknown,,,,,{},0.0
https://www.independentsentinel.com/the-people-behind-the-pro-maduro-protests/,The People Behind the Pro-Maduro Protests,unknown,,2026-01-06T19:13:56+00:00,,,{},0.0
https://redstate.com/nick-arama/2026/01/05/boom-venezuelans-give-leftist-protesters-a-savage-school-at-outside-courthouse-for-maduro-hearing-n2197788,Boom: Venezuelans Give Leftist Pro-Maduro Protesters a Savage Schooling Outside Courthouse in NYC,unknown,,2026-01-05T17:00:48+00:00,,,{},0.0
https://www.hindustantimes.com/india-news/trump-says-pm-modi-not-happy-with-tariffs-despite-their-good-relationship-101767728220369.html,,tariffs,,2026-01-06T20:56:25+00:00,India,,"{'tariff_rate': ""50% (includes a 25% tax linked to India's purchases of Russian oil)""}",0.85
https://wrp.org.uk/news/mass-marylebone-rmt-protest/,Mass Marylebone RMT protest,labour_strike,,2026-01-06T00:00:00+00:00,"Marylebone Station, London",1.5,{},0.7
https://www.publicradioeast.org/2026-01-06/winston-salem-protesters-denounce-maduro-capture,Winston-Salem protesters denounce Maduro capture,unknown,,2026-01-06T13:05:06.446000+00:00,,,{},0.0
