disruption_type,event_date,publish_date,location_name,urls,num_articles,source_title,duration_hours,extras,evidence,confidence,method,url
unknown,,,,,,,,{},,0.0,,https://www.dnaindia.com/world/report-donald-trump-claims-us-will-soon-receive-usd-600-billion-in-tariffs-criticises-media-outlets-says-america-far-stronger-3196100
unknown,,2026-01-06 10:07:13,,,,Protesters in Bangladesh demand 'ban on Indians',,{},,0.0,,https://www.rediff.com/news/report/protesters-in-bangladesh-demand-ban-on-indians/20260106.htm
unknown,,2026-01-05 00:00:00,,,,"Danish PM says US has no right to annex Greenland, urges end to threats",,{},,0.0,,http://www.china.org.cn/2026-01/05/content_118261779.shtml
unknown,,,,,,,,{},,0.0,,https://www.beckershospitalreview.com/hr/workers-to-strike-at-6-kpc-health-hospitals/
unknown,,2026-01-06 19:13:56,,,,The People Behind the Pro-Maduro Protests,,{},,0.0,,https://www.independentsentinel.com/the-people-behind-the-pro-maduro-protests/
unknown,,2026-01-05 17:00:48,,,,Boom: Venezuelans Give Leftist Pro-Maduro Protesters a Savage Schooling Outside Courthouse in NYC,,{},,0.0,,https://redstate.com/nick-arama/2026/01/05/boom-venezuelans-give-leftist-protesters-a-savage-school-at-outside-courthouse-for-maduro-hearing-n2197788
unknown,,,,,,Winston-Salem protesters denounce Maduro capture,,{},,0.0,,https://www.publicradioeast.org/2026-01-06/winston-salem-protesters-denounce-maduro-capture
unknown,,2026-01-06 14:31:19,,,,"MP News: Farmers Stage 'Mute' Protest In Chhatarpur, Allege Multi-Crore Scam In Drought & Rainfall Relief Funds",,{},,0.0,,https://www.freepressjournal.in/bhopal/mp-news-farmers-stage-mute-protest-in-chhatarpur-allege-multi-crore-scam-in-drought-rainfall-relief-funds
unknown,,,,,,,,{},,0.0,,https://longreads.com/2026/01/06/this-is-not-a-peaceful-protest/
unknown,,,,,,,,{},,0.0,,https://navhindtimes.in/trump-warns-india-of-fresh-tariffs-over-russian-oil/
unknown,,2026-01-05 22:52:04,,,,‘Leave Venezuela alone’: Regina hosts protest in support of country’s right to self-govern,,{},,0.0,,https://www.ckom.com/2026/01/05/leave-venezuela-alone-regina-hosts-protest-in-support-of-countrys-right-to-self-govern/
unknown,,,,,,"Chinese envoy slams US' four ""serious violations"" at UN meeting, calls on immediate release of Maduro and his wife",,{},,0.0,,https://www.globalsecurity.org/military/library/news/2026/01/mil-260106-globaltimes01.htm
unknown,,2026-01-05 20:31:02,,,,MPs join protesters calling for release of Venezuelan president Nicolas Maduro,,{},,0.0,,https://www.lynnnews.co.uk/national/mps-join-protesters-calling-for-release-of-venezuelan-president-nicolas-maduro-160896/
unknown,,2026-01-06 00:00:00,,,,Worrying implications follow U.S. military strike on Venezuela,,{},,0.0,,http://en.people.cn/n3/2026/0106/c90000-20410615.html
unknown,,2026-01-06 15:39:43,,,,Strong storms possible Friday,,{},,0.0,,https://fox17.com/weather/strong-storms-possible-friday-across-middle-tennessee-southern-kentucky
unknown,,2026-01-06 13:02:52,,,,"From Washington to Bogotá, protests grow as Maduro faces US judge",,{},,0.0,,https://afro.com/trump-maduro-arrest-protests/
unknown,,2026-01-06 14:11:37,,,,'My whole family is still in Venezuela and waking up to see that. I was just in tears. It was horrible',,{},,0.0,,https://www.bristolpost.co.uk/news/bristol-news/my-whole-family-still-venezuela-10740322
unknown,,2026-01-06 00:00:00,,,,London protesters condemn U.S. strikes on Venezuela,,{},,0.0,,https://english.news.cn/20260106/319562b1f2f648e5893e648223410b54/c.html
unknown,,,,,,2026 Iran protests,,{},,0.0,,https://www.dw.com/en/2026-iran-protests/t-75407674
unknown,,2026-01-06 08:10:21,,,,'Chilling' protest ban extended over safety concerns,,{},,0.0,,https://www.muswellbrookchronicle.com.au/story/9145836/protest-ban-extended-over-fear-and-safety-concerns/
unknown,,2026-01-06 00:59:33,,,,"At Least 35 Killed, 1,200 Detained in Iran's Economic Protests",,{},,0.0,,https://www.deccanchronicle.com/world/at-least-35-killed-1200-detained-in-irans-economic-protests-1928596
unknown,,,,,,,,{},,0.0,,https://abcnews.go.com/Business/wireStory/35-people-killed-1200-detained-irans-economic-protests-128929922
unknown,,,,,,,,{},,0.0,,https://freedom929.com/regional-weather-outlook-104/
unknown,,2026-02-11 00:00:00,,,,Protesting Endless Wars,,{},,0.0,,https://kpfa.org/episode/against-the-grain-january-6-2026/
unknown,,2026-01-06 08:20:32,,,,Nightly Protests Resume in Multiple Iranian Cities with Calls for Regime Change,,{},,0.0,,https://www.ncr-iran.org/en/ncri-statements/statement-iran-protest/nightly-protests-resume-in-multiple-iranian-cities-with-calls-for-regime-change/
unknown,,2026-01-06 06:25:16,,,,"At least 35 people killed, 1,200 detained in Iran’s economic protests",,{},,0.0,,https://www.dailyexcelsior.com/at-least-35-people-killed-1200-detained-in-irans-economic-protests/
unknown,,2026-01-06 16:45:12,,,,Who's funding pro-Maduro protests?,,{},,0.0,,https://www.washingtonexaminer.com/news/investigations/4408061/who-funds-groups-protesting-america-capture-maduro/
unknown,,2026-01-05 12:43:00,,,,Where Did Those Rent-a-Mob Protests for Maduro Come From? Here Are the Receipts,,{},,0.0,,https://pjmedia.com/victoria-taft/2026/01/05/where-did-those-rent-a-mob-protests-for-maduro-come-from-here-are-the-receipts-n4947920
unknown,,,,,,,,{},,0.0,,https://gazettenet.com/2026/01/05/protests-greenfield-trump-venezuela/
unknown,,,,,,,,{},,0.0,,https://www.bworldonline.com/the-nation/2026/01/06/722682/philippines-eyes-more-joint-drills-in-south-china-sea-and-beyond/
unknown,,,,,,,,{},,0.0,,https://atholdailynews.com/2026/01/06/protests-greenfield-trump-venezuela/
unknown,,,,,,,,{},,0.0,,https://www.newsweek.com/flood-warning-california-sacramento-weather-forecast-11315437
unknown,,2026-01-06 00:00:00,,,,China condemns U.S. military action against Venezuela at UN Security Council,,{},,0.0,,http://eng.chinamil.com.cn/2025xb/H_251454/L_251456/16435843.html
unknown,,,,,,"India-Russia maritime cooperation to create new trade routes, boost shipbuilding",,{},,0.0,,https://ianslive.in/india-russia-maritime-cooperation-to-create-new-trade-routes-boost-shipbuilding--20260106163558
unknown,,2026-01-06 22:00:00,,,,Jan. 6 protest targets Tenney,,{},,0.0,,https://www.fingerlakes1.com/2026/01/06/jan-6-protest-targets-tenney/
unknown,,2026-01-06 00:00:00,,,,The Venezuela Operation Is a Remarkable Display of the US Military’s Strength and Innovation,,{},,0.0,,https://www.algemeiner.com/2026/01/06/the-venezuela-operation-is-a-remarkable-display-of-the-us-militarys-strength-and-innovation/
unknown,,,,,,SOKY Indivisibles protest Venezuela developments,,{},,0.0,,https://www.wbko.com/2026/01/06/soky-indivisibles-protest-venezuela-developments/
unknown,,2026-01-06 03:18:54,,,,"NYC: Within Hours of Maduro’s Arrest, Communists Took to Streets in Highly Organized Protest",,{},,0.0,,https://www.frontpagemag.com/nyc-within-hours-of-maduros-arrest-communists-took-to-streets-in-highly-organized-protest/
unknown,,,,,,"Pakistan, China’s foreign ministers’ meeting reflects new South Asia designs",,{},,0.0,,https://ianslive.in/pak-china-foreign-ministers-meet-reflects-new-south-asia-designs--20260106164150
unknown,,,,,,South Asia: UNODC-facilitated exchange visits strengthen customs capacities and cooperation against organized crime,,{},,0.0,,https://www.unodc.org/southasia/en/frontpage/2025/December/south-asia_-unodc-facilitated-exchange-visits-strengthen-customs-capacities-and-cooperation-against-organized-crime.html
unknown,,2026-01-06 06:10:00,,,,"‘Kabar Khudegi…’: JNU Left-Wing Students Raise Shocking Slogans Against PM Modi, Amit Shah Day After SC Order ON Umar Khalid, Sharjeel Imam| WATCH",,{},,0.0,,https://www.newsx.com/india/jnu-protests-guerilla-dhaba-kabr-khudegi-slogans-sfi-dsf-aisa-against-pm-narendra-modi-union-home-minister-amit-shah-left-wing-students-sc-umar-khalid-sharjeel-imam-141112/
unknown,,2026-01-06 16:13:52,,,,"Incoming Storm Goretti to batter UK and France, but Ireland looks set to avoid the worst",,{},,0.0,,https://www.thejournal.ie/storm-goretti-snow-cold-snap-ireland-met-eireann-6919515-Jan2026/
unknown,,2026-01-06 00:00:00,,,,Lisbon protesters condemn U.S. aggressive action in Venezuela,,{},,0.0,,https://english.news.cn/europe/20260106/edb9fae9b4df49ac8e2365d70f8c596f/c.html
unknown,,,,,,"UP Meteorologists Study How Storms Evolve Near PH Coasts, Highlighting Urgent Preparedness Needs – The Mindanao Examiner Regional Newspaper",,{},,0.0,,https://mindanaoexaminer.com/up-meteorologists-study-how-storms-evolve-near-ph-coasts-highlighting-urgent-preparedness-needs/
unknown,,,,,,,,{},,0.0,,https://www.kurv.com/ukraines-allies-meet-in-paris-but-progress-is-uncertain-with-us-focus-on-venezuela-and-greenland/
unknown,,2026-01-05 20:25:11,,,,US allies and adversaries use UN meeting to blast Venezuela intervention as America defends action,,{},,0.0,,https://theturtleislandnews.com/index.php/2026/01/05/us-allies-and-adversaries-use-un-meeting-to-blast-venezuela-intervention-as-america-defends-action/
unknown,,,,,,,,{},,0.0,,https://slguardian.org/russias-war-chest-swells-to-e1-trillion-despite-sanctions/
unknown,,,,,,"‘Latin America isn’t yours’: S.F. protesters condemn Trump bombing of Venezuela, capture of Maduro [photos",,{},,0.0,,https://freerepublic.com/focus/f-chat/4360599/posts
unknown,,2026-01-06 08:45:06,,,,Sydney protest restrictions extended for 14 days as activist group vows to file legal challenge this week,,{},,0.0,,https://www.theguardian.com/australia-news/2026/jan/06/sydney-protest-restrictions-extended-for-14-days-as-activist-group-vows-to-file-legal-challenge-this-week-ntwnfb
unknown,,2026-01-05 22:16:01,,,,"Erdogan discussed Venezuela, Gaza, bilateral relations with Trump",,{},,0.0,,https://tass.com/world/2068809
unknown,,2026-01-05 22:57:34,,,,Nigeria: Fleeing Terrorists Have Flooded Benue Council - Monarch,,{},,0.0,,https://allafrica.com/stories/202601050488.html
unknown,,2026-01-06 00:00:00,,,,Russia condemns U.S. armed aggression against Venezuela at UN Security Council,,{},,0.0,,https://english.news.cn/20260106/3f8dd9af3da649c29c1060219a9b8705/c.html
unknown,,,,,,,,{},,0.0,,https://leadership.ng/nans-suspends-planned-january-14-protest-reaches-consensus-on-tax-reform/
unknown,,2026-01-06 14:09:05,,,,Abia: Women protest alleged hijacking of community resources,,{},,0.0,,https://dailypost.ng/2026/01/06/abia-women-protest-alleged-hijacking-of-community-resources/
unknown,,,,,,,,{},,0.0,,https://www.pilotonline.com/2026/01/05/at-least-35-people-have-been-killed-and-1200-detained-in-irans-economic-protests/
unknown,,2026-01-06 14:14:35,,,,Venezuelan media workers detained amid post-Maduro turmoil,,{},,0.0,,https://www.journalismpakistan.com/venezuelan-media-workers-detained-amid-post-maduro-turmoil
unknown,,2026-01-06 12:17:19,,,,"Hands off Greenland, Donald Trump warned by Britain, France and Germany vowing to defend its borders",,{},,0.0,,https://www.standard.co.uk/news/politics/greenland-takeover-plan-us-trump-nato-denmark-b1265108.html
unknown,,,,,,,,{},,0.0,,https://www.kurv.com/china-bans-exports-to-japan-of-dual-use-goods-that-could-enhance-tokyos-military-power/
unknown,,,,,,Russia accuses U.S. and NATO of pursuing “Marinera” tanker,,{},,0.0,,https://en.apa.az/cis-countries/russia-accuses-us-and-nato-of-pursuing-marinera-tanker-488247
unknown,,,,,,,,{},,0.0,,https://www.newsweek.com/how-us-military-compares-nato-11313341
unknown,,2026-01-06 17:00:00,,,,High-profile meetings put Ireland in world of our own on China visit thanks to ‘diplomatic traditions’,,{},,0.0,,https://www.irishexaminer.com/opinion/commentanalysis/arid-41770793.html
unknown,,,,,,"Couple dozen protest contracts between ICE, Oneida Nation-owned company",,{},,0.0,,https://www.wbay.com:443/2026/01/06/couple-dozen-protest-contracts-between-ice-oneida-nation-owned-company/
unknown,,2026-01-06 10:42:57,,,,J&K: CPI(M) Holds Protest Against US Military Operation In Venezuela,,{},,0.0,,https://thenorthlines.com/jk-cpim-holds-protest-against-us-military-operation-in-venezuela/
unknown,,2026-01-06 16:55:58,,,,"Odisha Grapples with River Drownings: Two Dead in Kuakhai, One in Mahanadi",,{},,0.0,,https://pragativadi.com/odisha-grapples-with-river-drownings-two-dead-in-kuakhai-one-in-mahanadi/
unknown,,2026-01-06 13:06:50,"Halmari Dighalia Gaon, Dibrugarh district, Assam, India",,,"Oil Pipeline Bursts In Assam, Crude Floods Residential Areas",,{},,0.5,,https://northeasttoday.in/northeast/assam/oil-pipeline-bursts-in-assam-crude-floods-residential-areas/
unknown,,2026-01-06 00:00:00,,,,"UK, France, Germany, Other EU Allies Back Denmark Over Trump’s Threat To Annex Greenland",,{},,0.0,,https://saharareporters.com/2026/01/06/uk-france-germany-other-eu-allies-back-denmark-over-trumps-threat-annex-greenland
unknown,,2026-01-06 00:00:00,,,,China condemns U.S. military action against Venezuela at UN Security Council-- Beijing Review,,{},,0.0,,http://www.bjreview.com/Latest_Headlines/202601/t20260106_800427495.html
unknown,,,,,,,,{},,0.0,,https://kxel.com/2025/10/31/un-accuses-us-of-breaching-international-law-with-deadly-airstrikes-on-boats-in-caribbean-and-pacific-2/
unknown,,2026-01-06 09:45:00,,,,Asia-Pacific uneasy over US action in Venezuela,,{},,0.0,,https://www.straitstimes.com/asia/se-asia/growing-unease-in-asia-pacific-as-us-strike-on-venezuela-challenges-rules-based-order
unknown,,2026-01-06 16:35:55,,,,Israel and Syria agree to speed up talks on security agreement — TV,,{},,0.0,,https://tass.com/world/2068929
unknown,,2026-01-06 22:23:49,,,,Teen killed in anti-conscription protest in Jerusalem,,{},,0.0,,https://punchng.com/teen-killed-in-anti-conscription-protest-in-jerusalem/
unknown,,,,,,Media workers detained in Venezuela,,{},,0.0,,https://www.businessday.co.za/news/2026-01-06-media-workers-detained-in-venezuela/
unknown,,2026-01-06 04:05:04,,,,MPs join protesters calling for release of Venezuelan president Nicolas Maduro,,{},,0.0,,https://www.southwalesguardian.co.uk/news/national/25741831.mps-join-protesters-calling-release-venezuelan-president-nicolas-maduro/
unknown,,2026-01-06 04:39:31,,,,A unanimous way ahead,,{},,0.0,,https://tribune.com.pk/story/2585626/a-unanimous-way-ahead
unknown,,2026-01-06 04:05:04,,,,MPs join protesters calling for release of Venezuelan president Nicolas Maduro,,{},,0.0,,https://www.witneygazette.co.uk/news/national/25741831.mps-join-protesters-calling-release-venezuelan-president-nicolas-maduro/
unknown,,2026-01-05 04:38:06,,,,Nicolás Maduro: Austin protests erupt after U.S. forces capture Venezuela's president,,{},,0.0,,https://www.fox7austin.com/news/venezuela-nicolas-maduro-austin-protests-us-forces-capture-venezuelan-president
unknown,,2026-01-06 19:58:49,,,,,,{},,0.0,,https://www.foxnews.com/world/top-canadian-officials-visit-greenland-amid-international-fears-trump-eyes-nato-linked-territory
unknown,,2026-01-05 20:30:00,,,,‘IDEOLOGICAL WARFARE’: Leftist Network Organized Protests Against Trump’s Capture of Maduro,,{},,0.0,,https://www.dailysignal.com/2026/01/05/leftist-network-organized-protests-against-trumps-capture-maduro/
unknown,,2026-01-05 13:00:00,,,,Hundreds of Portlanders Protest US Attack on Venezuela,,{},,0.0,,https://www.portlandmercury.com/news/2026/01/05/48234733/hundreds-of-portlanders-protest-us-attack-on-venezuela
unknown,,,,,,,,{},,0.0,,https://abcnews.go.com/International/wireStory/pakistan-warns-afghanistan-becoming-hub-terrorists-poses-regional-128948682
unknown,,2026-01-06 19:28:05,,,,‘Military is always an option’: White House escalates Greenland clash with NATO allies,,{},,0.0,,https://www.theage.com.au/world/europe/greenland-belongs-to-its-people-nato-leaders-tell-trump-to-back-off-20260107-p5ns6p.html
unknown,,,,,,,,{},,0.0,,https://www.newsweek.com/back-to-back-winter-storms-northeast-11316432
unknown,,2026-01-06 08:02:00,,,,Ukraine's allies meet to discuss security as Trump's Greenland threat looms,,{},,0.0,,https://news.sky.com/story/ukraines-allies-meet-to-discuss-security-as-trumps-greenland-threat-looms-13491014
unknown,,,,,,,,{},,0.0,,https://www.sacurrent.com/news/texas-news/senate-hopefuls-jasmine-crockett-and-james-talarico-denounce-strike-on-venezuela/
unknown,,2025-10-30 15:36:19,,,,AAP stages protest against Delhi Water Minister in Sangam Vihar,,{},,0.0,,https://www.centralchronicle.com/aap-stages-protest-against-delhi-water-minister-in-sangam-vihar/
unknown,,2026-01-06 13:24:54,,,,Denmark’s PM says US attack on Greenland will end NATO,,{},,0.0,,https://www.premiumtimesng.com/news/top-news/847870-denmarks-pm-says-us-attack-on-greenland-will-end-nato.html
unknown,,2026-01-06 11:17:50,,,,,,{},,0.0,,https://www.ibtimes.co.uk/trump-escalates-greenland-dispute-prompting-denmarks-nato-warning-amid-venezuela-tensions-1768751
unknown,,2026-01-06 13:18:00,,,,"Xi-Lee summit signals thaw in relations, sends strategic message to Japan, US",,{},,0.0,,https://www.straitstimes.com/asia/east-asia/xi-lee-summit-signals-thaw-in-relations-sends-strategic-message-to-japan-us-analysts
unknown,,,,,,,,{},,0.0,,https://www.circleofblue.org/newsletter/the-stream-january-6-2026-tanzanias-largest-city-grapples-with-water-shortages-amid-drought-and-heat/
unknown,,2026-01-06 05:59:15,,,,"Over a dozen media workers detained in Venezuela, says national press association",,{},,0.0,,https://www.asiaone.com:443/world/over-dozen-media-workers-detained-venezuela-says-national-press-association
unknown,,2026-01-06 08:17:52,,,,14 Journalists detained in Venezuela during coverage of US intervention: National Press Association,,{},,0.0,,https://www.firstpost.com/world/14-journalists-detained-in-venezuela-during-coverage-of-us-intervention-national-press-association-13965939.html
unknown,,2026-01-06 06:10:00,,,,China's drills near Taiwan endanger 'co-existence': European MP,,{},,0.0,,https://focustaiwan.tw/politics/202601060010
unknown,,2026-01-06 22:14:42,,,,"US agrees to Ukraine 'security protocols,' UK and France commit to deploy troops",,{},,0.0,,https://www.washingtonexaminer.com/policy/defense/4408777/us-security-protocols-ukraine-uk-france-commit-to-deploy-troops-peace-deal/
unknown,,,,,,"China pursues foreign policy of forming partnerships not alliances, FM refutes question of whether China provides security guarantees for 'global allies'",,{},,0.0,,https://www.globalsecurity.org/wmd/library/news/china/2026/01/china-260105-globaltimes01.htm
unknown,,,,,,"Ukraine's European, US allies meet in Paris on security guarantees",,{},,0.0,,https://www.bssnews.net/international/348337
unknown,,2026-01-06 05:45:34,,,,"JNU students raise slogans against Modi, Shah after SC denies bail to Khalid, Imam",,{},,0.0,,https://www.orissapost.com/jnu-students-raise-slogans-against-modi-shah-after-sc-denies-bail-to-khalid-imam/
unknown,,,,,,68 DP Lawmakers Condemn US Strike on Venezuela as Violation of UN Charter,,{},,0.0,,http://world.kbs.co.kr/service/news_view.htm?lang=e&Seq_Code=198624
unknown,,2026-01-06 18:12:43,,,,Trump’s confident about taking Greenland due to Europe's weakness — Sky News reporter,,{},,0.0,,https://tass.com/world/2068933
unknown,,2026-01-06 15:21:29,,,,Denmark backed by European NATO countries as Greenland threat rises,,{},,0.0,,https://www.thelocal.dk/20260106/denmark-backed-by-european-nato-countries-as-greenland-threat-rises
unknown,,2026-01-05 15:40:52,,,,US attack on Greenland would mean the end of NATO: Denmark PM,,{},,0.0,,https://www.straitstimes.com/world/europe/denmarks-prime-minister-says-trump-is-serious-about-wanting-greenland-takeover
unknown,,2026-01-06 07:31:54,,,,Protests in Iran enter second week as death toll rises to 35,,{},,0.0,,https://www.firstpost.com/world/protests-in-iran-enter-second-week-as-death-toll-rises-to-35-13965913.html
unknown,,,,,,,,{},,0.0,,https://www.bworldonline.com/world/2026/01/06/722592/over-a-dozen-media-workers-detained-in-venezuela-says-national-press-association/
unknown,,2026-01-07 03:43:03,,,,Britain signs historic deal to deploy troops inside Ukraine – with Trump’s blessing,,{},,0.0,,https://www.independent.co.uk/news/uk/politics/ukraine-uk-france-troops-coalition-willing-b2895647.html
unknown,,2026-01-06 04:27:57,,,,When Electricity Prices Rise but Regulations Don’t,,{},,0.0,,https://groundviews.org/2026/01/06/when-electricity-prices-rise-but-regulations-dont/
unknown,,,,,,,,{},,0.0,,https://www.aa.com.tr/en/europe/6-nato-countries-join-denmarks-call-stressing-greenland-belongs-to-its-people/3791316
unknown,,,,,,Pakistan Warns That Afghanistan Is Becoming ‘Hub for Terrorists’ and Poses Regional Threat,,{},,0.0,,https://english.aawsat.com/world/5227017-pakistan-warns-afghanistan-becoming-%E2%80%98hub-terrorists%E2%80%99-and-poses-regional-threat
unknown,,,,,,Diaspora stages protest in Paris against persecution of Hindus in Bangladesh,,{},,0.0,,https://www.newindianexpress.com/nation/2026/Jan/06/diaspora-stages-protest-in-paris-against-persecution-of-hindus-in-bangladesh
unknown,,,,,,Russia Calls on US to Release Maduro Immediately - Russian UN Envoy,,{},,0.0,,https://www.globalsecurity.org/military/library/news/2026/01/mil-260105-sputnik01.htm
unknown,,,,,,,,{},,0.0,,https://www.channelnewsasia.com/world/denmark-warns-us-greenland-trump-venezuela-nato-5812216
unknown,,,,,,Europe issues statement on Trumps Greenland claim,,{},,0.0,,http://www.brazilsun.com/news/278794179/europe-issues-statement-on-trumps-greenland-claim
unknown,,2026-01-06 17:11:09,,,,"Libya–Turkey Maritime Deal secures 39,000 Sq Km, Says Admiral Cihat Yaycı",,{},,0.0,,https://libyaobserver.ly/news/libya-turkey-maritime-deal-secures-39000-sq-km-says-admiral-cihat-yayci
unknown,,2026-01-06 10:00:03,,,,Progress for Ukraine talks in Paris uncertain with U.S. focus on Venezuela and Greenland tension,,{},,0.0,,https://www.nbcwashington.com/news/politics/progress-for-ukraine-talks-in-paris-uncertain-with-u-s-focus-on-venezuela-and-greenland-tension/4037847/
unknown,,2026-01-06 02:28:00,,,,The U.K. and France would install 'military hubs' in Ukraine as part of a peace plan,,{},,0.0,,https://www.houstonpublicmedia.org/npr/2026/01/06/g-s1-104730/progress-for-ukraine-talks-in-paris-uncertain-with-u-s-focus-shifting-to-venezuela/
unknown,,2026-01-06 10:00:03,,,,Progress for Ukraine talks in Paris uncertain with U.S. focus on Venezuela and Greenland tension,,{},,0.0,,https://www.nbcsandiego.com/news/politics/progress-for-ukraine-talks-in-paris-uncertain-with-u-s-focus-on-venezuela-and-greenland-tension/3956452/
unknown,,,,,,,,{},,0.0,,https://obrag.org/2026/01/weekly-sunday-protests-continue-at-otay-mesa-detention-center/
unknown,,2026-01-06 17:26:33,,,,US to Promise Ukraine Support to Counter New Russian Attacks,,{},,0.0,,https://www.military.com/daily-news/2026/01/06/us-promise-ukraine-support-counter-new-russian-attacks.html
unknown,,2026-01-06 09:20:00,,,,"China’s travellers pivot to Vietnam, driving record arrivals",,{},,0.0,,https://www.straitstimes.com/asia/se-asia/chinas-travellers-pivot-to-vietnam-driving-record-arrivals
unknown,,,,,,,,{},,0.0,,https://www.newsweek.com/map-states-storms-this-week-travel-warnings-11315369
unknown,,2026-01-06 08:23:33,,,,"Syrian, French Foreign Ministers discuss bilateral relations in Paris",,{},,0.0,,https://sana.sy/en/politics/2288928/
unknown,,2026-01-06 14:44:24,,,,"Zelensky Arrives in Paris for Coalition of the Willing Talks, Meetings With NATO and US Officials",,{},,0.0,,https://www.kyivpost.com/post/67527
unknown,,2026-01-06 10:00:03,,,,Progress for Ukraine talks in Paris uncertain with U.S. focus on Venezuela and Greenland tension,,{},,0.0,,https://www.nbcphiladelphia.com/news/politics/progress-for-ukraine-talks-in-paris-uncertain-with-u-s-focus-on-venezuela-and-greenland-tension/4328106/
unknown,,,,,,,,{},,0.0,,https://www.manilatimes.net/2026/01/07/world/asia-oceania/thailand-cambodia-violated-truce-with-cross-border-accident/2253573
unknown,,,,,,,,{},,0.0,,https://aninews.in/news/national/politics/cpi-protests-near-us-consulate-in-chennai-against-us-actions-in-venezuela20260106124822/
unknown,,,,,,,,{},,0.0,,https://www.euractiv.com/news/us-envoy-says-trump-supports-independent-greenland-downplays-fears-of-annexation/
unknown,,2026-01-06 16:54:36,,,,"Telangana Assembly Day 5: BRS continues boycott; AIMIM, BJP spar over SIR",,{},,0.0,,https://www.siasat.com/telangana-assembly-day-5-brs-continues-boycott-3321877/
unknown,,2026-01-06 10:00:03,,,,Progress for Ukraine talks in Paris uncertain with U.S. focus on Venezuela and Greenland tension,,{},,0.0,,https://www.nbclosangeles.com/news/politics/progress-for-ukraine-talks-in-paris-uncertain-with-u-s-focus-on-venezuela-and-greenland-tension/3827414/
unknown,,2026-01-06 03:44:23,,,,Lee Kinyanjui Warns Gachagua Against Dragging President Trump into Kenya Politics,,{},,0.0,,https://nairobiwire.com/2026/01/kinyanjui-gachagua-us-intervention-kenya-politics.html
unknown,,,,,,Turkey edges closer to leading Black Sea mission under Ukraine security guarantees,,{},,0.0,,https://www.middleeasteye.net/news/turkey-edges-closer-black-sea-mission-under-ukraine-security-guarantees
unknown,,2026-01-06 05:51:57,,,,,,{},,0.0,,https://www.abc.net.au/news/2026-01-06/nsw-police-protest-restrictions-decision-mal-lanyon/106203890
unknown,,2026-01-06 13:37:59,,,,"France condemns Trump's Greenland threats: ""Borders cannot be changed by force""",,{},,0.0,,https://monacolife.net/france-condemns-trumps-greenland-threats-borders-cannot-be-changed-by-force/
unknown,,,,,,,,{},,0.0,,https://www.hurriyetdailynews.com/nato-ally-denmark-warns-us-against-taking-greenland-by-force-217540
unknown,,2026-01-06 00:34:01,,,,"Activists say at least 29 people have been killed and 1,200 detained in Iran’s ongoing economic protests",,{},,0.0,,https://www.winnipegfreepress.com/business/2026/01/05/activists-say-at-least-29-people-have-been-killed-and-1200-detained-in-irans-ongoing-economic-protests
unknown,,2026-01-06 14:49:03,,,,China Condemns Venezuela Attack; Social Media Applauds as Taiwan Invasion Strategy,,{},,0.0,,https://www.el-balad.com/6813761
unknown,,2026-01-06 21:30:00,,,,White House says US military 'always an option' for acquiring Greenland,,{},,0.0,,https://www.thejournal.ie/us-attack-on-greenland-would-mean-the-end-of-nato-denmark-6919080-Jan2026/
unknown,,2026-01-06 10:00:03,,,,Progress for Ukraine talks in Paris uncertain with U.S. focus on Venezuela and Greenland tension,,{},,0.0,,https://www.nbcconnecticut.com/news/politics/progress-for-ukraine-talks-in-paris-uncertain-with-u-s-focus-on-venezuela-and-greenland-tension/3683463/
unknown,,2026-01-05 07:51:00,,,,"Attack Greenland and NATO is finished, Trump warned",,{},,0.0,,https://news.sky.com/story/starmer-says-he-stands-with-greenland-as-danish-pm-warns-us-attack-on-territory-would-end-nato-13490589
unknown,,,,,,,,{},,0.0,,https://www.manilatimes.net/2026/01/07/regions/66-rescued-from-stranded-boat-amid-choppy-waters-in-lapu-lapu-city/2253699
unknown,,2026-01-05 22:01:00,,,,"Why are China, Japan and Korea so successful economically but Vietnam is not, when they should have more with their geopolitics? They often blame foreign invasions, but shouldn’t the blame rationally",,{},,0.0,,https://dotchuoinon.com/2026/01/05/why-are-china-japan-and-korea-so-successful-economically-but-vietnam-is-not-when-they-should-have-more-with-their-geopolitics-they-often-blame-foreign-invasions-but-shouldnt-the-blame-rat/
unknown,,,,,,US threats over Greenland make NATO pointless member-state PM,,{},,0.0,,http://www.calcuttanews.net/news/278794083/us-threats-over-greenland-make-nato-pointless-member-state-pm
unknown,,2026-01-07 00:57:07,,,,Trump Considers Military Options in Greenland Annexation Plan,,{},,0.0,,https://www.el-balad.com/6814244
unknown,,2026-01-05 23:19:14,,,,,,{},,0.0,,https://www.upi.com/Top_News/US/2026/01/05/tornadoes-2025/2831767654907/
unknown,,,,,,,,{},,0.0,,https://aninews.in/news/national/general-news/gujarat-urban-water-resources-increased-by-9297-mld-with-transmission-systems-expanded-by-52835-km20260106144043/
unknown,,,,,,Thailand Says Cambodia Violated Truce with Cross-Border ‘Accident’,,{},,0.0,,https://english.aawsat.com/world/5226801-thailand-says-cambodia-violated-truce-cross-border-%E2%80%98accident%E2%80%99
unknown,,,,,,Neighbors protest U.S. military actions in Venezuela at Cascades Park,,{},,0.0,,https://www.wtxl.com/downtown-tallahassee/neighbors-protest-u-s-military-actions-in-venezuela-at-cascades-park
